,USD,INR
09-10-1992,350.1,"9,954.3"
12-10-1992,346.5,"9,775.2"
13-10-1992,343.8,"9,741.9"
14-10-1992,343.8,"9,770.6"
15-10-1992,341.9,"9,671.9"
16-10-1992,341.8,"9,680.2"
19-10-1992,342.6,"9,845.5"
20-10-1992,343.5,"9,746.1"
21-10-1992,343.8,"9,764.3"
22-10-1992,342.7,"9,721.6"
23-10-1992,342.5,"9,771.8"
26-10-1992,341.5,"9,682.0"
27-10-1992,338.3,"9,599.1"
28-10-1992,338.2,"9,598.2"
29-10-1992,339.5,"9,628.2"
30-10-1992,339.3,"9,632.5"
02-11-1992,339.5,"9,665.2"
03-11-1992,338.6,"9,621.0"
04-11-1992,337.8,"9,585.9"
05-11-1992,338.1,"9,581.0"
06-11-1992,337.1,"9,557.0"
09-11-1992,334.5,"9,541.3"
10-11-1992,330.4,"9,353.0"
11-11-1992,331.2,"9,407.2"
12-11-1992,333.1,"9,437.8"
13-11-1992,334.4,"9,479.5"
16-11-1992,335.4,"9,513.5"
17-11-1992,334.3,"9,468.2"
18-11-1992,335.1,"9,532.0"
19-11-1992,334.3,"9,498.6"
20-11-1992,336.1,"9,538.1"
23-11-1992,334.1,"9,395.1"
24-11-1992,334.3,"9,477.5"
25-11-1992,334.4,"9,510.7"
26-11-1992,334.7,"9,515.4"
27-11-1992,334.1,"9,478.9"
30-11-1992,334.2,"9,425.6"
01-12-1992,334.7,"9,513.5"
02-12-1992,335.7,"9,618.7"
03-12-1992,335.3,"9,580.3"
04-12-1992,335.6,"9,718.9"
07-12-1992,334.6,"9,505.8"
08-12-1992,335.3,"9,721.6"
09-12-1992,333.5,"9,645.9"
10-12-1992,333.7,"9,708.8"
11-12-1992,335.1,"9,754.1"
14-12-1992,335.2,"9,651.2"
15-12-1992,334.9,"9,681.8"
16-12-1992,337.3,"9,751.1"
17-12-1992,338.7,"9,824.8"
18-12-1992,337.0,"9,751.6"
21-12-1992,333.9,"9,629.0"
22-12-1992,332.6,"9,612.8"
23-12-1992,333.0,"9,672.6"
24-12-1992,333.0,"9,605.2"
25-12-1992,333.0,"9,605.2"
28-12-1992,333.0,"9,605.2"
29-12-1992,332.5,"9,541.1"
30-12-1992,332.9,"9,627.1"
31-12-1992,332.9,"9,639.3"
01-01-1993,332.9,"9,639.3"
04-01-1993,328.3,"9,483.8"
05-01-1993,328.6,"9,276.5"
06-01-1993,329.6,"9,519.3"
07-01-1993,329.2,"9,540.2"
08-01-1993,329.1,"9,480.3"
11-01-1993,328.4,"9,447.2"
12-01-1993,329.2,"9,526.5"
13-01-1993,327.6,"9,478.6"
14-01-1993,327.7,"9,477.9"
15-01-1993,327.7,"9,507.6"
18-01-1993,328.2,"9,426.8"
19-01-1993,329.0,"9,524.8"
20-01-1993,329.0,"9,518.8"
21-01-1993,329.8,"9,542.8"
22-01-1993,328.8,"9,435.1"
25-01-1993,328.5,"9,414.0"
26-01-1993,330.9,"9,589.2"
27-01-1993,330.6,"9,620.0"
28-01-1993,330.0,"9,590.6"
29-01-1993,330.5,"9,642.4"
01-02-1993,329.8,"9,625.4"
02-02-1993,329.7,"9,642.2"
03-02-1993,328.2,"9,666.3"
04-02-1993,328.0,"9,666.4"
05-02-1993,327.8,"9,791.7"
08-02-1993,328.0,"9,677.9"
09-02-1993,328.1,"9,842.7"
10-02-1993,329.9,"9,939.4"
11-02-1993,332.0,"10,092.2"
12-02-1993,329.2,"9,998.6"
15-02-1993,328.6,"9,801.4"
16-02-1993,329.5,"9,916.5"
17-02-1993,330.6,"9,898.5"
18-02-1993,330.0,"9,893.9"
19-02-1993,330.8,"9,979.8"
22-02-1993,329.7,"9,887.6"
23-02-1993,329.6,"9,920.8"
24-02-1993,329.9,"9,916.5"
25-02-1993,329.6,"9,997.5"
26-02-1993,327.6,"9,885.6"
01-03-1993,328.5,"10,493.8"
02-03-1993,329.2,"10,642.6"
03-03-1993,329.6,"10,562.6"
04-03-1993,328.1,"10,517.2"
05-03-1993,329.8,"10,524.2"
08-03-1993,327.5,"10,304.9"
09-03-1993,327.0,"10,332.5"
10-03-1993,326.1,"10,281.5"
11-03-1993,326.9,"10,338.4"
12-03-1993,327.0,"10,314.0"
15-03-1993,328.0,"10,244.9"
16-03-1993,329.0,"10,409.6"
17-03-1993,328.8,"10,364.4"
18-03-1993,330.3,"10,387.8"
19-03-1993,331.7,"10,486.1"
22-03-1993,332.6,"10,392.9"
23-03-1993,331.9,"10,451.4"
24-03-1993,331.0,"10,436.8"
25-03-1993,332.6,"10,483.4"
26-03-1993,332.7,"10,486.4"
29-03-1993,331.7,"10,380.8"
30-03-1993,334.4,"10,455.9"
31-03-1993,337.8,"10,539.9"
01-04-1993,336.4,"10,501.7"
02-04-1993,340.1,"10,694.9"
05-04-1993,339.3,"10,550.9"
06-04-1993,338.4,"10,601.3"
07-04-1993,336.8,"10,536.9"
08-04-1993,337.5,"10,597.5"
09-04-1993,337.5,"10,597.5"
12-04-1993,337.5,"10,597.5"
13-04-1993,336.7,"10,558.9"
14-04-1993,338.3,"10,638.8"
15-04-1993,338.9,"10,616.0"
16-04-1993,337.9,"10,584.8"
19-04-1993,339.6,"10,546.5"
20-04-1993,339.9,"10,663.2"
21-04-1993,339.0,"10,631.1"
22-04-1993,339.3,"10,630.5"
23-04-1993,344.9,"10,812.3"
26-04-1993,349.3,"10,948.7"
27-04-1993,351.4,"11,065.3"
28-04-1993,349.7,"10,969.4"
29-04-1993,355.6,"11,198.8"
30-04-1993,354.3,"11,114.5"
03-05-1993,354.3,"11,114.5"
04-05-1993,356.2,"11,178.9"
05-05-1993,354.3,"11,088.2"
06-05-1993,355.5,"11,151.8"
07-05-1993,357.5,"11,221.0"
10-05-1993,356.8,"11,259.1"
11-05-1993,355.4,"11,154.8"
12-05-1993,356.2,"11,211.0"
13-05-1993,367.0,"11,502.0"
14-05-1993,368.2,"11,528.2"
17-05-1993,369.3,"11,580.7"
18-05-1993,367.8,"11,533.5"
19-05-1993,381.9,"11,957.5"
20-05-1993,373.8,"11,688.5"
21-05-1993,373.3,"11,707.2"
24-05-1993,379.3,"11,814.6"
25-05-1993,377.5,"11,846.3"
26-05-1993,374.5,"11,743.9"
27-05-1993,374.8,"11,767.9"
28-05-1993,377.5,"11,780.3"
31-05-1993,377.5,"11,780.3"
01-06-1993,377.4,"11,935.2"
02-06-1993,369.0,"11,619.6"
03-06-1993,374.7,"11,791.1"
04-06-1993,377.6,"11,918.8"
07-06-1993,372.8,"11,616.5"
08-06-1993,375.3,"11,804.9"
09-06-1993,371.5,"11,636.3"
10-06-1993,370.8,"11,647.4"
11-06-1993,370.4,"11,624.0"
14-06-1993,363.0,"11,361.9"
15-06-1993,365.4,"11,479.0"
16-06-1993,368.0,"11,562.4"
17-06-1993,369.5,"11,611.3"
18-06-1993,370.9,"11,676.2"
21-06-1993,370.6,"11,675.4"
22-06-1993,368.8,"11,600.5"
23-06-1993,367.1,"11,532.8"
24-06-1993,373.9,"11,726.2"
25-06-1993,376.1,"11,814.8"
28-06-1993,375.4,"11,728.7"
29-06-1993,375.4,"11,814.5"
30-06-1993,378.5,"11,869.9"
01-07-1993,379.0,"11,886.3"
02-07-1993,388.1,"12,170.8"
05-07-1993,387.6,"12,145.2"
06-07-1993,391.7,"12,286.4"
07-07-1993,395.8,"12,456.1"
08-07-1993,395.2,"12,367.3"
09-07-1993,393.1,"12,319.7"
12-07-1993,393.4,"12,333.0"
13-07-1993,392.5,"12,305.6"
14-07-1993,394.4,"12,371.4"
15-07-1993,392.7,"12,343.1"
16-07-1993,392.0,"12,296.7"
19-07-1993,394.8,"12,316.7"
20-07-1993,392.1,"12,312.7"
21-07-1993,392.4,"12,334.2"
22-07-1993,389.2,"12,246.7"
23-07-1993,391.3,"12,287.9"
26-07-1993,391.8,"12,283.8"
27-07-1993,392.4,"12,315.6"
28-07-1993,393.2,"12,341.1"
29-07-1993,394.0,"12,375.3"
30-07-1993,401.8,"12,585.5"
02-08-1993,405.6,"12,691.4"
03-08-1993,403.8,"12,697.5"
04-08-1993,402.7,"12,660.3"
05-08-1993,387.8,"12,212.4"
06-08-1993,379.4,"11,865.8"
09-08-1993,381.7,"12,046.2"
10-08-1993,380.4,"11,979.9"
11-08-1993,376.0,"11,836.5"
12-08-1993,376.3,"11,808.6"
13-08-1993,367.6,"11,568.3"
16-08-1993,372.6,"11,515.7"
17-08-1993,371.6,"11,747.4"
18-08-1993,373.7,"11,744.7"
19-08-1993,373.4,"11,751.4"
20-08-1993,373.3,"11,758.2"
23-08-1993,373.1,"11,744.3"
24-08-1993,373.7,"11,771.3"
25-08-1993,371.2,"11,671.5"
26-08-1993,371.3,"11,599.3"
27-08-1993,369.3,"11,630.4"
30-08-1993,369.3,"11,630.4"
31-08-1993,371.6,"11,702.3"
01-09-1993,369.1,"11,613.8"
02-09-1993,369.3,"11,606.4"
03-09-1993,362.8,"11,417.6"
06-09-1993,364.3,"11,451.0"
07-09-1993,354.8,"11,162.7"
08-09-1993,351.8,"11,069.7"
09-09-1993,353.3,"11,133.2"
10-09-1993,351.5,"11,051.0"
13-09-1993,344.2,"10,853.7"
14-09-1993,343.7,"10,823.3"
15-09-1993,348.0,"10,983.9"
16-09-1993,352.8,"11,086.3"
17-09-1993,351.9,"11,055.4"
20-09-1993,354.0,"11,091.4"
21-09-1993,354.8,"11,212.0"
22-09-1993,354.4,"11,143.6"
23-09-1993,357.0,"11,210.2"
24-09-1993,357.6,"11,250.8"
27-09-1993,356.7,"11,202.1"
28-09-1993,355.8,"11,103.0"
29-09-1993,353.2,"11,101.6"
30-09-1993,355.5,"11,159.0"
01-10-1993,354.0,"11,119.7"
04-10-1993,351.8,"11,058.7"
05-10-1993,353.8,"11,101.4"
06-10-1993,356.3,"11,180.1"
07-10-1993,357.3,"11,222.4"
08-10-1993,358.5,"11,265.0"
11-10-1993,361.4,"11,388.5"
12-10-1993,360.6,"11,360.6"
13-10-1993,366.4,"11,519.0"
14-10-1993,367.3,"11,577.0"
15-10-1993,364.6,"11,455.1"
18-10-1993,365.2,"11,464.9"
19-10-1993,366.4,"11,488.1"
20-10-1993,372.5,"11,670.0"
21-10-1993,374.5,"11,766.4"
22-10-1993,367.9,"11,590.2"
25-10-1993,371.5,"11,666.3"
26-10-1993,368.3,"11,544.1"
27-10-1993,371.5,"11,651.1"
28-10-1993,368.6,"11,460.4"
29-10-1993,369.6,"11,602.7"
01-11-1993,363.3,"11,403.3"
02-11-1993,363.0,"11,395.6"
03-11-1993,363.6,"11,416.0"
04-11-1993,372.0,"11,674.2"
05-11-1993,377.8,"11,798.8"
08-11-1993,375.7,"11,805.0"
09-11-1993,376.0,"11,772.9"
10-11-1993,374.9,"11,737.2"
11-11-1993,376.8,"11,823.6"
12-11-1993,376.8,"11,795.3"
15-11-1993,374.7,"11,795.7"
16-11-1993,375.0,"11,801.6"
17-11-1993,371.8,"11,687.7"
18-11-1993,376.8,"11,845.8"
19-11-1993,377.5,"11,869.4"
22-11-1993,378.4,"11,892.2"
23-11-1993,377.6,"11,769.0"
24-11-1993,376.4,"11,805.2"
25-11-1993,377.6,"11,834.1"
26-11-1993,376.9,"11,789.3"
29-11-1993,371.2,"11,598.4"
30-11-1993,370.9,"11,630.4"
01-12-1993,373.1,"11,718.5"
02-12-1993,374.7,"11,738.6"
03-12-1993,376.8,"11,829.5"
06-12-1993,377.0,"11,858.2"
07-12-1993,376.9,"11,860.2"
08-12-1993,382.3,"12,006.0"
09-12-1993,382.5,"11,982.7"
10-12-1993,382.3,"11,980.4"
13-12-1993,386.3,"12,127.8"
14-12-1993,387.0,"12,141.7"
15-12-1993,385.6,"12,099.5"
16-12-1993,386.1,"12,083.5"
17-12-1993,386.5,"12,105.7"
20-12-1993,389.8,"12,239.6"
21-12-1993,387.5,"12,146.8"
22-12-1993,385.7,"12,085.4"
23-12-1993,385.0,"12,029.7"
24-12-1993,385.0,"12,111.8"
27-12-1993,385.0,"12,111.8"
28-12-1993,385.0,"12,111.8"
29-12-1993,386.1,"12,111.5"
30-12-1993,391.8,"12,290.9"
31-12-1993,391.8,"12,252.6"
03-01-1994,391.8,"12,263.9"
04-01-1994,394.1,"12,366.8"
05-01-1994,395.3,"12,398.6"
06-01-1994,385.7,"12,097.9"
07-01-1994,390.5,"12,248.5"
10-01-1994,383.7,"12,019.0"
11-01-1994,385.5,"12,093.0"
12-01-1994,386.1,"12,111.0"
13-01-1994,388.8,"12,195.0"
14-01-1994,390.1,"12,237.4"
17-01-1994,392.3,"12,307.4"
18-01-1994,392.6,"12,315.2"
19-01-1994,391.7,"12,287.6"
20-01-1994,391.8,"12,291.2"
21-01-1994,386.0,"12,108.8"
24-01-1994,378.8,"11,883.4"
25-01-1994,382.0,"11,982.9"
26-01-1994,383.0,"12,014.6"
27-01-1994,383.6,"12,032.1"
28-01-1994,378.3,"11,866.2"
31-01-1994,377.9,"11,853.7"
01-02-1994,381.7,"11,970.5"
02-02-1994,384.7,"12,068.1"
03-02-1994,385.7,"12,096.9"
04-02-1994,388.5,"12,186.8"
07-02-1994,383.5,"12,029.4"
08-02-1994,380.6,"11,938.3"
09-02-1994,380.8,"11,944.5"
10-02-1994,382.5,"11,998.6"
11-02-1994,381.9,"11,977.7"
14-02-1994,383.3,"12,021.6"
15-02-1994,385.0,"12,076.0"
16-02-1994,383.5,"12,030.3"
17-02-1994,384.5,"12,060.8"
18-02-1994,380.0,"11,917.6"
21-02-1994,380.0,"11,919.6"
22-02-1994,379.4,"11,902.2"
23-02-1994,375.8,"11,786.7"
24-02-1994,376.7,"11,817.5"
25-02-1994,379.0,"11,888.1"
28-02-1994,381.6,"11,967.3"
01-03-1994,381.3,"11,961.4"
02-03-1994,377.0,"11,835.7"
03-03-1994,377.7,"11,871.5"
04-03-1994,376.0,"11,804.3"
07-03-1994,377.5,"11,842.7"
08-03-1994,376.1,"11,797.7"
09-03-1994,375.3,"11,773.1"
10-03-1994,380.5,"11,936.3"
11-03-1994,386.7,"12,129.2"
14-03-1994,386.5,"12,124.5"
15-03-1994,387.1,"12,142.3"
16-03-1994,385.5,"12,087.4"
17-03-1994,383.4,"12,027.3"
18-03-1994,386.6,"12,126.5"
21-03-1994,386.5,"12,123.4"
22-03-1994,389.2,"12,207.2"
23-03-1994,388.3,"12,179.8"
24-03-1994,390.4,"12,246.4"
25-03-1994,391.3,"12,274.0"
28-03-1994,389.3,"12,210.3"
29-03-1994,386.8,"12,133.9"
30-03-1994,387.2,"12,144.9"
31-03-1994,389.2,"12,209.6"
01-04-1994,389.2,"12,207.3"
04-04-1994,389.2,"12,208.7"
05-04-1994,384.8,"12,069.1"
06-04-1994,383.9,"12,043.4"
07-04-1994,384.3,"12,055.0"
08-04-1994,385.5,"12,089.6"
11-04-1994,381.8,"11,971.7"
12-04-1994,378.0,"11,857.3"
13-04-1994,378.5,"11,874.0"
14-04-1994,377.7,"11,846.4"
15-04-1994,377.0,"11,825.1"
18-04-1994,378.1,"11,861.4"
19-04-1994,373.1,"11,704.6"
20-04-1994,371.4,"11,649.3"
21-04-1994,373.3,"11,710.4"
22-04-1994,369.7,"11,596.3"
25-04-1994,373.0,"11,700.5"
26-04-1994,374.3,"11,741.3"
27-04-1994,374.3,"11,738.8"
28-04-1994,373.4,"11,711.1"
29-04-1994,376.5,"11,808.3"
02-05-1994,376.5,"11,809.7"
03-05-1994,375.1,"11,766.4"
04-05-1994,375.2,"11,767.6"
05-05-1994,374.5,"11,748.0"
06-05-1994,373.4,"11,713.6"
09-05-1994,381.0,"11,951.4"
10-05-1994,380.2,"11,924.8"
11-05-1994,380.5,"11,936.7"
12-05-1994,379.3,"11,897.1"
13-05-1994,381.7,"11,972.3"
16-05-1994,379.3,"11,899.1"
17-05-1994,382.6,"12,000.5"
18-05-1994,379.6,"11,908.9"
19-05-1994,383.3,"12,023.6"
20-05-1994,383.2,"12,019.4"
23-05-1994,386.5,"12,123.3"
24-05-1994,388.0,"12,171.6"
25-05-1994,387.3,"12,150.0"
26-05-1994,384.9,"12,074.7"
27-05-1994,385.4,"12,090.9"
30-05-1994,385.4,"12,090.9"
31-05-1994,387.6,"12,159.4"
01-06-1994,386.3,"12,120.6"
02-06-1994,383.3,"12,022.6"
03-06-1994,383.0,"12,012.7"
06-06-1994,378.4,"11,869.5"
07-06-1994,380.5,"11,936.3"
08-06-1994,381.5,"11,965.6"
09-06-1994,382.6,"12,001.0"
10-06-1994,383.1,"12,015.3"
13-06-1994,382.6,"12,002.2"
14-06-1994,383.8,"12,040.7"
15-06-1994,384.1,"12,049.1"
16-06-1994,386.9,"12,135.4"
17-06-1994,387.9,"12,166.8"
20-06-1994,389.3,"12,211.8"
21-06-1994,390.3,"12,243.2"
22-06-1994,392.5,"12,310.2"
23-06-1994,389.0,"12,202.8"
24-06-1994,389.9,"12,231.1"
27-06-1994,389.3,"12,209.8"
28-06-1994,386.6,"12,125.6"
29-06-1994,385.5,"12,093.1"
30-06-1994,388.3,"12,085.7"
01-07-1994,384.6,"12,064.4"
04-07-1994,386.6,"12,127.1"
05-07-1994,387.3,"12,149.1"
06-07-1994,385.5,"12,096.5"
07-07-1994,383.0,"12,016.1"
08-07-1994,383.2,"12,019.8"
11-07-1994,385.8,"12,101.9"
12-07-1994,386.3,"12,117.8"
13-07-1994,384.7,"12,065.9"
14-07-1994,384.2,"12,052.3"
15-07-1994,384.9,"12,072.9"
18-07-1994,386.5,"12,123.9"
19-07-1994,384.7,"12,067.0"
20-07-1994,387.5,"12,154.2"
21-07-1994,385.9,"12,107.2"
22-07-1994,384.0,"12,038.8"
25-07-1994,385.0,"12,077.4"
26-07-1994,386.2,"12,115.0"
27-07-1994,388.6,"12,188.3"
28-07-1994,387.1,"12,143.2"
29-07-1994,384.0,"12,046.5"
01-08-1994,383.9,"12,041.3"
02-08-1994,380.0,"11,921.0"
03-08-1994,378.5,"11,872.5"
04-08-1994,377.5,"11,843.1"
05-08-1994,378.3,"11,867.7"
08-08-1994,377.6,"11,844.4"
09-08-1994,378.7,"11,878.7"
10-08-1994,378.3,"11,868.2"
11-08-1994,377.6,"11,844.7"
12-08-1994,378.2,"11,865.0"
15-08-1994,376.6,"11,814.0"
16-08-1994,376.3,"11,804.1"
17-08-1994,377.2,"11,832.2"
18-08-1994,380.7,"11,941.4"
19-08-1994,381.8,"11,977.5"
22-08-1994,382.6,"11,999.7"
23-08-1994,381.4,"11,961.0"
24-08-1994,383.9,"12,044.9"
25-08-1994,383.3,"12,024.0"
26-08-1994,383.3,"12,024.5"
29-08-1994,383.3,"12,025.1"
30-08-1994,386.6,"12,127.7"
31-08-1994,385.8,"12,100.5"
01-09-1994,386.0,"12,109.3"
02-09-1994,386.7,"12,131.2"
05-09-1994,386.9,"12,137.4"
06-09-1994,387.6,"12,159.0"
07-09-1994,389.7,"12,226.3"
08-09-1994,391.5,"12,282.2"
09-09-1994,390.8,"12,258.8"
12-09-1994,391.1,"12,269.2"
13-09-1994,389.6,"12,222.2"
14-09-1994,390.3,"12,244.1"
15-09-1994,388.0,"12,172.5"
16-09-1994,390.0,"12,233.8"
19-09-1994,389.9,"12,230.7"
20-09-1994,393.9,"12,356.1"
21-09-1994,394.9,"12,389.0"
22-09-1994,393.7,"12,350.8"
23-09-1994,395.7,"12,413.0"
26-09-1994,395.8,"12,415.3"
27-09-1994,395.8,"12,415.7"
28-09-1994,396.3,"12,428.4"
29-09-1994,395.7,"12,410.6"
30-09-1994,394.9,"12,383.2"
03-10-1994,393.2,"12,332.6"
04-10-1994,392.5,"12,311.3"
05-10-1994,393.7,"12,349.0"
06-10-1994,392.0,"12,297.6"
07-10-1994,392.0,"12,296.2"
10-10-1994,391.2,"12,271.1"
11-10-1994,387.7,"12,160.1"
12-10-1994,387.9,"12,167.6"
13-10-1994,387.3,"12,147.2"
14-10-1994,387.5,"12,155.3"
17-10-1994,389.0,"12,201.6"
18-10-1994,389.8,"12,226.0"
19-10-1994,391.1,"12,268.3"
20-10-1994,391.6,"12,282.6"
21-10-1994,391.0,"12,263.6"
24-10-1994,389.3,"12,211.5"
25-10-1994,389.2,"12,209.2"
26-10-1994,388.9,"12,199.4"
27-10-1994,389.2,"12,213.1"
28-10-1994,387.7,"12,162.2"
31-10-1994,383.9,"12,044.2"
01-11-1994,384.5,"12,067.2"
02-11-1994,383.9,"12,060.6"
03-11-1994,383.8,"12,051.3"
04-11-1994,383.8,"12,052.9"
07-11-1994,382.7,"12,027.9"
08-11-1994,384.7,"12,084.8"
09-11-1994,383.6,"12,052.3"
10-11-1994,384.2,"12,076.5"
11-11-1994,385.3,"12,101.4"
14-11-1994,385.1,"12,085.4"
15-11-1994,386.7,"12,131.4"
16-11-1994,386.3,"12,116.7"
17-11-1994,386.8,"12,131.9"
18-11-1994,384.0,"12,045.2"
21-11-1994,383.4,"12,026.3"
22-11-1994,383.8,"12,038.4"
23-11-1994,384.7,"12,067.6"
24-11-1994,384.3,"12,055.1"
25-11-1994,384.9,"12,074.3"
28-11-1994,384.0,"12,047.0"
29-11-1994,383.2,"12,026.4"
30-11-1994,383.1,"12,027.8"
01-12-1994,380.1,"11,941.8"
02-12-1994,379.0,"11,894.6"
05-12-1994,376.6,"11,822.4"
06-12-1994,375.8,"11,792.6"
07-12-1994,377.0,"11,827.4"
08-12-1994,376.2,"11,801.0"
09-12-1994,376.5,"11,810.5"
12-12-1994,377.2,"11,830.8"
13-12-1994,379.1,"11,892.0"
14-12-1994,380.5,"11,935.8"
15-12-1994,379.2,"11,895.1"
16-12-1994,380.4,"11,932.5"
19-12-1994,379.2,"11,908.4"
20-12-1994,381.9,"11,995.1"
21-12-1994,382.1,"11,996.0"
22-12-1994,381.6,"11,981.7"
23-12-1994,381.6,"11,976.5"
26-12-1994,381.6,"11,976.5"
27-12-1994,381.6,"11,983.5"
28-12-1994,381.8,"11,989.0"
29-12-1994,383.3,"12,029.3"
30-12-1994,383.3,"12,022.1"
02-01-1995,383.3,"12,022.1"
03-01-1995,380.9,"11,948.8"
04-01-1995,375.6,"11,781.6"
05-01-1995,375.3,"11,771.3"
06-01-1995,375.2,"11,769.1"
09-01-1995,372.4,"11,682.2"
10-01-1995,374.1,"11,734.6"
11-01-1995,375.6,"11,780.2"
12-01-1995,380.5,"11,934.9"
13-01-1995,378.6,"11,873.8"
16-01-1995,377.6,"11,843.3"
17-01-1995,379.8,"11,915.3"
18-01-1995,382.6,"12,001.2"
19-01-1995,381.9,"11,980.2"
20-01-1995,383.9,"12,041.4"
23-01-1995,382.4,"11,995.3"
24-01-1995,381.3,"11,963.3"
25-01-1995,381.5,"11,972.8"
26-01-1995,381.4,"11,963.9"
27-01-1995,378.4,"11,872.8"
30-01-1995,375.9,"11,794.8"
31-01-1995,374.9,"11,762.5"
01-02-1995,376.3,"11,803.0"
02-02-1995,375.9,"11,792.9"
03-02-1995,375.7,"11,787.0"
06-02-1995,374.5,"11,747.1"
07-02-1995,374.5,"11,748.1"
08-02-1995,374.6,"11,749.3"
09-02-1995,376.6,"11,814.4"
10-02-1995,376.4,"11,809.1"
13-02-1995,374.5,"11,748.1"
14-02-1995,376.0,"11,794.7"
15-02-1995,376.6,"11,814.4"
16-02-1995,376.8,"11,816.3"
17-02-1995,378.3,"11,864.8"
20-02-1995,379.2,"11,895.5"
21-02-1995,378.7,"11,883.0"
22-02-1995,379.2,"11,896.9"
23-02-1995,379.5,"11,908.3"
24-02-1995,377.8,"11,857.6"
27-02-1995,375.6,"11,792.0"
28-02-1995,376.4,"11,828.8"
01-03-1995,375.7,"11,804.5"
02-03-1995,374.8,"11,799.9"
03-03-1995,377.3,"11,951.3"
06-03-1995,378.9,"12,051.2"
07-03-1995,382.0,"12,176.3"
08-03-1995,380.0,"12,082.1"
09-03-1995,380.9,"12,076.4"
10-03-1995,381.4,"12,111.4"
13-03-1995,385.5,"12,266.1"
14-03-1995,384.7,"12,256.3"
15-03-1995,386.2,"12,129.8"
16-03-1995,383.7,"12,086.6"
17-03-1995,382.7,"12,035.3"
20-03-1995,382.2,"12,033.6"
21-03-1995,382.9,"12,061.4"
22-03-1995,382.3,"12,060.0"
23-03-1995,383.5,"12,108.4"
24-03-1995,382.1,"12,076.3"
27-03-1995,382.2,"12,080.4"
28-03-1995,381.7,"12,038.8"
29-03-1995,383.0,"12,056.8"
30-03-1995,383.4,"12,061.8"
31-03-1995,392.0,"12,314.7"
03-04-1995,392.3,"12,339.8"
04-04-1995,391.7,"12,297.4"
05-04-1995,392.1,"12,322.1"
06-04-1995,393.4,"12,360.6"
07-04-1995,393.1,"12,345.3"
10-04-1995,389.3,"12,222.1"
11-04-1995,390.0,"12,241.1"
12-04-1995,390.1,"12,239.8"
13-04-1995,389.2,"12,203.4"
14-04-1995,389.2,"12,203.4"
17-04-1995,389.2,"12,222.8"
18-04-1995,392.9,"12,331.9"
19-04-1995,395.6,"12,418.3"
20-04-1995,393.3,"12,363.4"
21-04-1995,390.4,"12,264.8"
24-04-1995,390.7,"12,261.9"
25-04-1995,389.8,"12,228.4"
26-04-1995,388.9,"12,201.7"
27-04-1995,386.4,"12,123.7"
28-04-1995,389.8,"12,250.8"
01-05-1995,387.2,"12,169.7"
02-05-1995,388.6,"12,209.0"
03-05-1995,388.7,"12,215.7"
04-05-1995,390.1,"12,256.9"
05-05-1995,391.0,"12,283.3"
08-05-1995,391.0,"12,273.5"
09-05-1995,388.1,"12,179.9"
10-05-1995,383.2,"12,042.1"
11-05-1995,383.7,"12,037.0"
12-05-1995,384.6,"12,088.0"
15-05-1995,383.8,"12,065.1"
16-05-1995,383.9,"12,068.2"
17-05-1995,382.9,"12,034.5"
18-05-1995,383.0,"12,037.1"
19-05-1995,383.0,"12,029.5"
22-05-1995,381.6,"11,982.0"
23-05-1995,382.0,"11,987.9"
24-05-1995,383.1,"12,025.5"
25-05-1995,385.8,"12,115.5"
26-05-1995,385.5,"12,101.6"
29-05-1995,385.5,"12,099.7"
30-05-1995,385.8,"12,120.3"
31-05-1995,384.3,"12,076.6"
01-06-1995,383.5,"12,045.7"
02-06-1995,384.2,"12,070.0"
05-06-1995,383.3,"12,032.1"
06-06-1995,384.2,"12,062.0"
07-06-1995,385.9,"12,119.6"
08-06-1995,385.1,"12,093.8"
09-06-1995,386.4,"12,138.7"
12-06-1995,387.5,"12,172.2"
13-06-1995,387.0,"12,149.9"
14-06-1995,387.8,"12,174.4"
15-06-1995,388.5,"12,197.3"
16-06-1995,391.3,"12,284.9"
19-06-1995,390.5,"12,260.5"
20-06-1995,390.8,"12,267.6"
21-06-1995,390.7,"12,260.2"
22-06-1995,389.7,"12,224.1"
23-06-1995,389.2,"12,209.0"
26-06-1995,389.0,"12,203.7"
27-06-1995,389.4,"12,215.5"
28-06-1995,388.3,"12,189.5"
29-06-1995,387.3,"12,147.7"
30-06-1995,387.1,"12,153.4"
03-07-1995,384.5,"12,067.5"
04-07-1995,384.8,"12,069.0"
05-07-1995,384.3,"12,053.4"
06-07-1995,384.2,"12,050.2"
07-07-1995,385.8,"12,105.6"
10-07-1995,385.8,"12,102.3"
11-07-1995,384.8,"12,074.2"
12-07-1995,386.7,"12,129.8"
13-07-1995,389.2,"12,209.0"
14-07-1995,388.4,"12,183.1"
17-07-1995,388.4,"12,183.5"
18-07-1995,389.6,"12,223.7"
19-07-1995,390.5,"12,248.2"
20-07-1995,386.9,"12,135.3"
21-07-1995,386.0,"12,107.1"
24-07-1995,386.7,"12,131.1"
25-07-1995,386.7,"12,132.5"
26-07-1995,386.0,"12,114.0"
27-07-1995,385.7,"12,104.0"
28-07-1995,383.0,"12,022.4"
31-07-1995,383.4,"12,042.9"
01-08-1995,382.9,"12,027.2"
02-08-1995,382.7,"12,019.0"
03-08-1995,384.0,"12,062.2"
04-08-1995,384.0,"12,064.7"
